timestamp,total_mb,used_mb,free_mb,available_mb,buff_cache_mb,used_pct
2026-01-27_15:14:23.813,515635,26681,220806,483661,268147,5.17
2026-01-27_15:14:24.861,515635,26673,220797,483652,268164,5.17
2026-01-27_15:14:25.908,515635,26668,220785,483639,268181,5.17
2026-01-27_15:14:26.953,515635,26692,220744,483599,268198,5.17
2026-01-27_15:14:28.001,515635,26678,220740,483595,268215,5.17
2026-01-27_15:14:29.050,515635,26688,220713,483568,268232,5.17
2026-01-27_15:14:30.100,515635,26673,220712,483566,268249,5.17
2026-01-27_15:14:31.151,515635,26642,220731,483586,268261,5.16
2026-01-27_15:14:32.202,515635,26630,220743,483598,268261,5.16
2026-01-27_15:14:33.255,515635,26626,220747,483602,268261,5.16
2026-01-27_15:14:34.307,515635,26622,220751,483606,268261,5.16
2026-01-27_15:14:35.359,515635,26641,220732,483587,268261,5.16
2026-01-27_15:14:36.412,515635,26632,220752,483607,268249,5.16
2026-01-27_15:14:37.462,515635,26628,220755,483610,268251,5.16
2026-01-27_15:14:38.510,515635,26623,220756,483611,268255,5.16
2026-01-27_15:14:39.560,515635,26633,220766,483621,268235,5.16
2026-01-27_15:14:40.612,515635,26632,220884,483738,268118,5.16
2026-01-27_15:14:41.659,515635,26623,220876,483731,268135,5.16
2026-01-27_15:14:42.712,515635,26649,220832,483687,268152,5.16
2026-01-27_15:14:43.761,515635,26664,220801,483655,268170,5.17
2026-01-27_15:14:44.811,515635,26681,220762,483617,268191,5.17
2026-01-27_15:14:45.862,515635,26707,220717,483572,268210,5.17
2026-01-27_15:14:46.904,515635,26825,220583,483438,268226,5.20
2026-01-27_15:14:47.954,515635,26925,220465,483320,268244,5.22
2026-01-27_15:14:49.004,515635,27031,220342,483197,268261,5.24
2026-01-27_15:14:50.056,515635,26763,220610,483465,268261,5.19
2026-01-27_15:14:51.108,515635,26718,220655,483510,268261,5.18
2026-01-27_15:14:52.158,515635,26706,220667,483522,268261,5.17
2026-01-27_15:14:53.211,515635,26724,220649,483504,268261,5.18
2026-01-27_15:14:54.261,515635,26707,220666,483521,268261,5.17
2026-01-27_15:14:55.310,515635,26727,220660,483515,268247,5.18
2026-01-27_15:14:56.359,515635,26751,220630,483485,268253,5.18
2026-01-27_15:14:57.410,515635,26789,220585,483441,268259,5.19
2026-01-27_15:14:58.459,515635,26753,220770,483625,268111,5.18
2026-01-27_15:14:59.505,515635,26747,220759,483614,268128,5.18
2026-01-27_15:15:00.555,515635,26721,220766,483621,268147,5.18
2026-01-27_15:15:01.605,515635,26706,220764,483619,268164,5.17
2026-01-27_15:15:02.651,515635,26695,220758,483613,268181,5.17
2026-01-27_15:15:03.701,515635,26707,220729,483584,268198,5.17
2026-01-27_15:15:04.752,515635,26690,220729,483584,268215,5.17
2026-01-27_15:15:05.803,515635,26708,220689,483544,268237,5.17
2026-01-27_15:15:06.856,515635,26734,220645,483499,268255,5.18
2026-01-27_15:15:07.903,515635,26699,220674,483529,268261,5.17
2026-01-27_15:15:08.955,515635,26747,220626,483481,268261,5.18
2026-01-27_15:15:10.006,515635,26724,220649,483504,268261,5.18
2026-01-27_15:15:11.053,515635,26735,220637,483492,268261,5.18
2026-01-27_15:15:12.101,515635,26746,220626,483481,268261,5.18
2026-01-27_15:15:13.154,515635,26735,220654,483509,268245,5.18
2026-01-27_15:15:14.206,515635,26763,220620,483475,268251,5.19
2026-01-27_15:15:15.259,515635,26782,220595,483450,268257,5.19
2026-01-27_15:15:16.310,515635,26744,220790,483645,268100,5.18
2026-01-27_15:15:17.359,515635,26723,220792,483647,268119,5.18
2026-01-27_15:15:18.408,515635,26714,220780,483635,268140,5.18
2026-01-27_15:15:19.455,515635,26702,220774,483629,268158,5.17
2026-01-27_15:15:20.503,515635,26724,220735,483590,268175,5.18
2026-01-27_15:15:21.550,515635,26751,220690,483545,268193,5.18
2026-01-27_15:15:22.596,515635,26776,220648,483503,268210,5.19
2026-01-27_15:15:23.642,515635,26757,220651,483506,268226,5.18
2026-01-27_15:15:24.692,515635,26770,220616,483471,268248,5.19
2026-01-27_15:15:25.737,515635,26770,220603,483458,268261,5.19
2026-01-27_15:15:26.786,515635,26733,220640,483495,268261,5.18
2026-01-27_15:15:27.839,515635,26722,220651,483506,268261,5.18
2026-01-27_15:15:28.886,515635,26724,220649,483504,268261,5.18
2026-01-27_15:15:29.937,515635,26745,220628,483483,268261,5.18
2026-01-27_15:15:30.989,515635,26754,220619,483474,268261,5.18
2026-01-27_15:15:32.041,515635,26734,220651,483506,268249,5.18
2026-01-27_15:15:33.091,515635,26759,220622,483477,268253,5.18
2026-01-27_15:15:34.141,515635,26775,220600,483455,268259,5.19
2026-01-27_15:15:35.190,515635,26745,220776,483631,268113,5.18
2026-01-27_15:15:36.240,515635,26750,220754,483609,268130,5.18
2026-01-27_15:15:37.289,515635,26746,220741,483596,268147,5.18
2026-01-27_15:15:38.334,515635,26708,220758,483613,268168,5.17
2026-01-27_15:15:39.382,515635,26732,220715,483570,268187,5.18
2026-01-27_15:15:40.430,515635,26709,220721,483576,268204,5.17
2026-01-27_15:15:41.477,515635,26676,220737,483592,268221,5.17
2026-01-27_15:15:42.523,515635,26681,220715,483570,268238,5.17
2026-01-27_15:15:43.568,515635,26715,220664,483519,268255,5.18
2026-01-27_15:15:44.618,515635,26700,220673,483528,268261,5.17
2026-01-27_15:15:45.670,515635,26695,220678,483533,268261,5.17
2026-01-27_15:15:46.723,515635,26698,220675,483530,268261,5.17
2026-01-27_15:15:47.775,515635,26713,220660,483515,268261,5.18
2026-01-27_15:15:48.825,515635,26836,220541,483392,268258,5.20
2026-01-27_15:15:49.873,515635,26837,220553,483405,268244,5.20
2026-01-27_15:15:50.922,515635,26831,220550,483405,268253,5.20
2026-01-27_15:15:51.969,515635,26856,220524,483376,268254,5.20
2026-01-27_15:15:53.020,515635,26860,220669,483521,268105,5.20
2026-01-27_15:15:54.068,515635,26833,220677,483532,268124,5.20
2026-01-27_15:15:55.114,515635,26869,220626,483478,268138,5.21
2026-01-27_15:15:56.164,515635,26851,220627,483479,268156,5.20
2026-01-27_15:15:57.211,515635,26801,220653,483508,268180,5.19
2026-01-27_15:15:58.261,515635,26841,220596,483451,268197,5.20
2026-01-27_15:15:59.309,515635,26842,220576,483431,268215,5.20
2026-01-27_15:16:00.355,515635,26806,220595,483450,268232,5.19
2026-01-27_15:16:01.407,515635,26806,220579,483434,268250,5.19
2026-01-27_15:16:02.457,515635,26807,220566,483421,268261,5.19
2026-01-27_15:16:03.506,515635,26796,220577,483432,268261,5.19
2026-01-27_15:16:04.556,515635,26846,220527,483382,268261,5.20
2026-01-27_15:16:05.606,515635,26820,220553,483408,268261,5.20
2026-01-27_15:16:06.653,515635,26799,220574,483429,268261,5.19
2026-01-27_15:16:07.698,515635,26820,220566,483421,268249,5.20
2026-01-27_15:16:08.746,515635,26826,220557,483412,268251,5.20
2026-01-27_15:16:09.797,515635,26838,220541,483396,268255,5.20
2026-01-27_15:16:10.845,515635,26775,220634,483489,268225,5.19
2026-01-27_15:16:11.897,515635,26774,220741,483596,268119,5.19
2026-01-27_15:16:12.948,515635,26784,220714,483569,268136,5.19
2026-01-27_15:16:14.000,515635,26844,220637,483492,268153,5.20
2026-01-27_15:16:15.051,515635,26832,220632,483487,268170,5.20
2026-01-27_15:16:16.098,515635,26838,220605,483460,268191,5.20
2026-01-27_15:16:17.149,515635,26926,220503,483355,268205,5.22
2026-01-27_15:16:18.200,515635,26894,220516,483369,268225,5.21
2026-01-27_15:16:19.243,515635,26916,220474,483329,268244,5.21
2026-01-27_15:16:20.291,515635,26891,220486,483337,268257,5.21
2026-01-27_15:16:21.343,515635,26867,220508,483361,268259,5.21
2026-01-27_15:16:22.395,515635,26870,220503,483358,268261,5.21
2026-01-27_15:16:23.443,515635,26860,220516,483368,268258,5.20
2026-01-27_15:16:24.490,515635,26845,220530,483383,268260,5.20
2026-01-27_15:16:25.537,515635,26882,220491,483346,268261,5.21
2026-01-27_15:16:26.587,515635,26867,220519,483375,268247,5.21
2026-01-27_15:16:27.636,515635,26881,220500,483355,268253,5.21
2026-01-27_15:16:28.688,515635,26869,220508,483363,268257,5.21
2026-01-27_15:16:29.739,515635,26865,220662,483517,268107,5.21
2026-01-27_15:16:30.790,515635,26839,220666,483521,268129,5.20
2026-01-27_15:16:31.840,515635,26846,220641,483496,268147,5.20
2026-01-27_15:16:32.886,515635,26809,220660,483515,268164,5.19
2026-01-27_15:16:33.932,515635,26797,220656,483511,268181,5.19
2026-01-27_15:16:34.980,515635,26789,220647,483502,268198,5.19
2026-01-27_15:16:36.028,515635,26805,220613,483468,268215,5.19
2026-01-27_15:16:37.077,515635,26787,220610,483465,268236,5.19
2026-01-27_15:16:38.127,515635,26764,220617,483472,268254,5.19
2026-01-27_15:16:39.175,515635,26773,220600,483455,268261,5.19
2026-01-27_15:16:40.223,515635,26749,220624,483479,268261,5.18
2026-01-27_15:16:41.275,515635,26755,220618,483473,268261,5.18
2026-01-27_15:16:42.326,515635,26778,220595,483450,268261,5.19
2026-01-27_15:16:43.373,515635,26798,220575,483430,268261,5.19
2026-01-27_15:16:44.424,515635,26812,220577,483432,268245,5.19
2026-01-27_15:16:45.474,515635,26788,220595,483450,268251,5.19
2026-01-27_15:16:46.523,515635,26821,220555,483411,268257,5.20
2026-01-27_15:16:47.573,515635,26883,220654,483506,268097,5.21
2026-01-27_15:16:48.622,515635,26897,220620,483474,268117,5.21
2026-01-27_15:16:49.672,515635,26856,220638,483494,268140,5.20
2026-01-27_15:16:50.718,515635,26879,220602,483453,268154,5.21
2026-01-27_15:16:51.767,515635,26887,220573,483426,268174,5.21
2026-01-27_15:16:52.816,515635,26873,220568,483424,268193,5.21
2026-01-27_15:16:53.860,515635,26898,220530,483382,268206,5.21
2026-01-27_15:16:54.906,515635,26923,220486,483339,268225,5.22
2026-01-27_15:16:55.957,515635,26863,220526,483382,268244,5.20
2026-01-27_15:16:57.002,515635,26983,220390,483245,268261,5.23
2026-01-27_15:16:58.051,515635,27100,220273,483128,268261,5.25
2026-01-27_15:16:59.100,515635,27118,220254,483110,268261,5.25
2026-01-27_15:17:00.146,515635,27179,220194,483049,268261,5.27
2026-01-27_15:17:01.194,515635,27247,220126,482981,268261,5.28
2026-01-27_15:17:02.243,515635,27249,220124,482979,268261,5.28
2026-01-27_15:17:03.290,515635,27276,220109,482965,268249,5.28
2026-01-27_15:17:04.335,515635,27334,220045,482900,268255,5.30
2026-01-27_15:17:05.385,515635,27329,220046,482901,268259,5.30
2026-01-27_15:17:06.435,515635,27345,220176,483031,268113,5.30
2026-01-27_15:17:07.485,515635,27324,220180,483035,268130,5.29
2026-01-27_15:17:08.531,515635,27362,220125,482980,268148,5.30
2026-01-27_15:17:09.575,515635,27334,220131,482986,268169,5.30
2026-01-27_15:17:10.621,515635,27277,220172,483027,268186,5.28
2026-01-27_15:17:11.667,515635,27285,220145,483000,268204,5.29
2026-01-27_15:17:12.711,515635,27338,220075,482930,268221,5.30
2026-01-27_15:17:13.762,515635,27469,219930,482782,268235,5.32
2026-01-27_15:17:14.809,515635,27536,219845,482698,268253,5.34
2026-01-27_15:17:15.857,515635,27587,219786,482641,268262,5.35
2026-01-27_15:17:16.903,515635,27683,219693,482545,268258,5.36
2026-01-27_15:17:17.950,515635,27716,219660,482512,268258,5.37
2026-01-27_15:17:18.997,515635,27734,219641,482494,268259,5.37
2026-01-27_15:17:20.048,515635,27703,219673,482525,268258,5.37
2026-01-27_15:17:21.095,515635,27674,219727,482582,268234,5.36
2026-01-27_15:17:22.145,515635,27391,220191,483043,268053,5.31
2026-01-27_15:17:23.197,515635,27024,220615,483467,267995,5.24
2026-01-27_15:17:24.247,515635,25916,221734,484589,267984,5.02
2026-01-27_15:17:25.299,515635,26345,221308,484160,267981,5.10
2026-01-27_15:17:26.351,515635,26726,220917,483769,267991,5.18
2026-01-27_15:17:27.403,515635,27114,220516,483371,268004,5.25
2026-01-27_15:17:28.455,515635,27106,220523,483379,268004,5.25
2026-01-27_15:17:29.504,515635,27413,220207,483062,268014,5.31
2026-01-27_15:17:30.557,515635,27576,220026,482881,268032,5.34
2026-01-27_15:17:31.606,515635,27644,219936,482791,268054,5.36
2026-01-27_15:17:32.653,515635,27721,219835,482690,268078,5.37
2026-01-27_15:17:33.705,515635,27738,219804,482659,268092,5.37
2026-01-27_15:17:34.757,515635,27739,219797,482652,268098,5.37
2026-01-27_15:17:35.807,515635,27749,219783,482638,268102,5.38
2026-01-27_15:17:36.857,515635,27710,219806,482662,268118,5.37
2026-01-27_15:17:37.906,515635,27699,219799,482655,268135,5.37
2026-01-27_15:17:38.956,515635,27700,219782,482638,268152,5.37
2026-01-27_15:17:40.008,515635,27676,219788,482643,268171,5.36
2026-01-27_15:17:41.056,515635,27763,219683,482538,268188,5.38
2026-01-27_15:17:42.104,515635,27699,219733,482585,268201,5.37
2026-01-27_15:17:43.156,515635,27714,219699,482554,268222,5.37
2026-01-27_15:17:44.205,515635,27803,219591,482447,268239,5.39
2026-01-27_15:17:45.257,515635,27874,219507,482360,268253,5.40
2026-01-27_15:17:46.304,515635,27809,219548,482404,268277,5.39
2026-01-27_15:17:47.355,515635,27839,219516,482372,268279,5.39
2026-01-27_15:17:48.406,515635,27841,219517,482369,268276,5.39
2026-01-27_15:17:49.457,515635,27822,219533,482389,268279,5.39
2026-01-27_15:17:50.510,515635,27773,219582,482438,268279,5.38
2026-01-27_15:17:51.562,515635,27749,219606,482461,268279,5.38
2026-01-27_15:17:52.611,515635,27747,219624,482479,268263,5.38
2026-01-27_15:17:53.656,515635,27772,219593,482449,268269,5.38
2026-01-27_15:17:54.709,515635,27797,219564,482420,268273,5.39
2026-01-27_15:17:55.761,515635,27801,219580,482436,268253,5.39
2026-01-27_15:17:56.813,515635,27753,219756,482611,268125,5.38
2026-01-27_15:17:57.858,515635,27768,219724,482579,268142,5.38
2026-01-27_15:17:58.909,515635,27746,219729,482584,268159,5.38
2026-01-27_15:17:59.956,515635,27671,219787,482643,268176,5.36
2026-01-27_15:18:01.004,515635,27670,219770,482626,268194,5.36
2026-01-27_15:18:02.050,515635,27684,219736,482591,268215,5.36
2026-01-27_15:18:03.097,515635,27670,219732,482587,268232,5.36
2026-01-27_15:18:04.142,515635,27672,219712,482567,268250,5.36
2026-01-27_15:18:05.192,515635,27669,219698,482553,268267,5.36
2026-01-27_15:18:06.241,515635,27664,219691,482547,268279,5.36
2026-01-27_15:18:07.292,515635,27695,219660,482516,268279,5.37
2026-01-27_15:18:08.344,515635,27738,219617,482473,268279,5.37
2026-01-27_15:18:09.396,515635,27708,219646,482502,268279,5.37
2026-01-27_15:18:10.443,515635,27705,219650,482506,268279,5.37
2026-01-27_15:18:11.495,515635,27658,219696,482552,268279,5.36
2026-01-27_15:18:12.546,515635,27673,219696,482552,268265,5.36
2026-01-27_15:18:13.596,515635,27699,219664,482519,268271,5.37
2026-01-27_15:18:14.642,515635,27720,219638,482494,268275,5.37
2026-01-27_15:18:15.692,515635,27592,219928,482784,268114,5.35
2026-01-27_15:18:16.742,515635,27590,219909,482765,268135,5.35
2026-01-27_15:18:17.787,515635,27538,219942,482798,268154,5.34
2026-01-27_15:18:18.834,515635,27549,219914,482770,268171,5.34
2026-01-27_15:18:19.880,515635,27565,219881,482737,268188,5.34
2026-01-27_15:18:20.929,515635,27585,219844,482700,268205,5.34
2026-01-27_15:18:21.982,515635,27544,219868,482724,268222,5.34
2026-01-27_15:18:23.035,515635,27532,219860,482715,268243,5.33
2026-01-27_15:18:24.086,515635,27545,219829,482684,268260,5.34
2026-01-27_15:18:25.139,515635,27544,219812,482667,268279,5.34
2026-01-27_15:18:26.186,515635,27614,219741,482597,268279,5.35
2026-01-27_15:18:27.238,515635,27683,219675,482527,268276,5.36
2026-01-27_15:18:28.289,515635,27694,219663,482517,268278,5.37
2026-01-27_15:18:29.337,515635,27705,219649,482505,268279,5.37
2026-01-27_15:18:30.383,515635,27666,219693,482545,268276,5.36
2026-01-27_15:18:31.433,515635,27688,219685,482539,268261,5.36
2026-01-27_15:18:32.480,515635,27669,219696,482552,268269,5.36
2026-01-27_15:18:33.528,515635,27666,219698,482550,268270,5.36
2026-01-27_15:18:34.576,515635,27625,219901,482755,268108,5.35
2026-01-27_15:18:35.622,515635,27631,219878,482734,268125,5.35
2026-01-27_15:18:36.672,515635,27661,219830,482686,268142,5.36
2026-01-27_15:18:37.722,515635,27681,219789,482645,268164,5.36
2026-01-27_15:18:38.772,515635,27657,219796,482652,268181,5.36
2026-01-27_15:18:39.822,515635,27658,219776,482632,268199,5.36
2026-01-27_15:18:40.871,515635,27630,219787,482643,268217,5.35
2026-01-27_15:18:41.918,515635,27600,219800,482656,268234,5.35
2026-01-27_15:18:42.965,515635,27646,219738,482594,268250,5.36
2026-01-27_15:18:44.014,515635,27563,219799,482655,268272,5.34
2026-01-27_15:18:45.065,515635,27516,219838,482694,268279,5.33
2026-01-27_15:18:46.116,515635,27482,219873,482729,268279,5.32
2026-01-27_15:18:47.168,515635,27469,219885,482741,268279,5.32
2026-01-27_15:18:48.218,515635,27446,219909,482765,268279,5.32
2026-01-27_15:18:49.268,515635,27450,219905,482761,268279,5.32
2026-01-27_15:18:50.319,515635,27483,219872,482728,268279,5.32
2026-01-27_15:18:51.369,515635,27441,219925,482781,268267,5.32
2026-01-27_15:18:52.420,515635,27429,219932,482788,268273,5.31
2026-01-27_15:18:53.472,515635,27389,219968,482824,268277,5.31
2026-01-27_15:18:54.521,515635,27347,220167,483023,268120,5.30
2026-01-27_15:18:55.567,515635,27340,220157,483013,268137,5.30
2026-01-27_15:18:56.619,515635,27357,220119,482975,268158,5.30
2026-01-27_15:18:57.668,515635,27389,220070,482926,268175,5.31
2026-01-27_15:18:58.711,515635,27419,220021,482877,268194,5.31
2026-01-27_15:18:59.758,515635,27452,219971,482827,268211,5.32
2026-01-27_15:19:00.809,515635,27415,219991,482847,268228,5.31
2026-01-27_15:19:01.856,515635,27421,219968,482824,268245,5.31
2026-01-27_15:19:02.907,515635,27448,219924,482780,268262,5.32
2026-01-27_15:19:03.956,515635,27492,219863,482719,268279,5.33
2026-01-27_15:19:05.004,515635,27503,219852,482708,268279,5.33
2026-01-27_15:19:06.054,515635,27487,219868,482724,268279,5.33
2026-01-27_15:19:07.100,515635,27433,219922,482778,268279,5.32
2026-01-27_15:19:08.149,515635,27467,219888,482744,268279,5.32
2026-01-27_15:19:09.202,515635,27411,219944,482800,268279,5.31
2026-01-27_15:19:10.249,515635,27406,219963,482819,268265,5.31
2026-01-27_15:19:11.298,515635,27407,219956,482812,268271,5.31
2026-01-27_15:19:12.346,515635,27433,219926,482782,268275,5.32
2026-01-27_15:19:13.396,515635,27413,220107,482962,268114,5.31
2026-01-27_15:19:14.443,515635,27413,220090,482946,268131,5.31
2026-01-27_15:19:15.489,515635,27439,220047,482903,268148,5.32
2026-01-27_15:19:16.535,515635,27307,220160,483016,268167,5.29
2026-01-27_15:19:17.583,515635,27293,220154,483010,268186,5.29
2026-01-27_15:19:18.634,515635,27292,220137,482993,268205,5.29
2026-01-27_15:19:19.684,515635,27254,220158,483014,268222,5.28
2026-01-27_15:19:20.731,515635,27273,220122,482978,268239,5.28
2026-01-27_15:19:21.783,515635,27309,220069,482924,268256,5.29
2026-01-27_15:19:22.830,515635,27298,220055,482911,268281,5.29
2026-01-27_15:19:23.879,515635,27311,220043,482899,268279,5.29
2026-01-27_15:19:24.926,515635,27356,219999,482855,268279,5.30
2026-01-27_15:19:25.977,515635,27352,220003,482859,268279,5.30
2026-01-27_15:19:27.028,515635,27306,220049,482905,268279,5.29
2026-01-27_15:19:28.080,515635,27311,220044,482900,268279,5.29
2026-01-27_15:19:29.129,515635,27308,220062,482918,268264,5.29
2026-01-27_15:19:30.180,515635,27299,220065,482921,268269,5.29
2026-01-27_15:19:31.225,515635,27305,220056,482912,268273,5.29
2026-01-27_15:19:32.271,515635,27299,220135,482992,268199,5.29
2026-01-27_15:19:33.319,515635,27298,220211,483067,268125,5.29
2026-01-27_15:19:34.370,515635,27270,220221,483077,268143,5.28
2026-01-27_15:19:35.421,515635,27307,220167,483023,268160,5.29
2026-01-27_15:19:36.473,515635,27312,220145,483001,268177,5.29
2026-01-27_15:19:37.523,515635,27277,220159,483015,268198,5.28
2026-01-27_15:19:38.571,515635,27272,220146,483002,268216,5.28
2026-01-27_15:19:39.615,515635,27297,220103,482959,268234,5.29
2026-01-27_15:19:40.663,515635,27320,220063,482919,268251,5.29
2026-01-27_15:19:41.714,515635,27318,220049,482905,268268,5.29
2026-01-27_15:19:42.766,515635,27310,220044,482900,268279,5.29
2026-01-27_15:19:43.820,515635,27331,220024,482880,268279,5.30
2026-01-27_15:19:44.872,515635,27344,220011,482867,268279,5.30
2026-01-27_15:19:45.923,515635,27329,220026,482882,268279,5.30
2026-01-27_15:19:46.970,515635,27345,220010,482866,268279,5.30
2026-01-27_15:19:48.016,515635,27349,220005,482861,268279,5.30
2026-01-27_15:19:49.065,515635,27334,220032,482889,268267,5.30
2026-01-27_15:19:50.112,515635,27325,220037,482893,268271,5.29
2026-01-27_15:19:51.160,515635,27331,220025,482881,268277,5.30
2026-01-27_15:19:52.211,515635,27302,220214,483070,268118,5.29
2026-01-27_15:19:53.261,515635,27284,220214,483070,268135,5.29
2026-01-27_15:19:54.312,515635,27286,220194,483050,268154,5.29
2026-01-27_15:19:55.356,515635,27300,220163,483019,268171,5.29
2026-01-27_15:19:56.407,515635,27301,220145,483001,268188,5.29
2026-01-27_15:19:57.458,515635,27318,220110,482967,268205,5.29
2026-01-27_15:19:58.509,515635,27345,220062,482918,268226,5.30
2026-01-27_15:19:59.560,515635,27345,220044,482900,268245,5.30
2026-01-27_15:20:00.608,515635,27331,220041,482897,268262,5.30
2026-01-27_15:20:01.655,515635,27326,220029,482885,268279,5.29
2026-01-27_15:20:02.704,515635,27334,220021,482877,268279,5.30
2026-01-27_15:20:03.751,515635,27330,220024,482880,268279,5.30
2026-01-27_15:20:04.799,515635,27360,219994,482851,268279,5.30
2026-01-27_15:20:05.848,515635,27372,219982,482839,268279,5.30
2026-01-27_15:20:06.898,515635,27342,220013,482869,268279,5.30
2026-01-27_15:20:07.948,515635,27378,219992,482848,268264,5.30
2026-01-27_15:20:08.999,515635,27372,219993,482849,268269,5.30
2026-01-27_15:20:10.049,515635,27360,219998,482854,268275,5.30
2026-01-27_15:20:11.100,515635,27374,220153,483009,268107,5.30
2026-01-27_15:20:12.147,515635,27378,220130,482986,268126,5.30
2026-01-27_15:20:13.199,515635,27393,220094,482950,268147,5.31
2026-01-27_15:20:14.250,515635,27368,220102,482958,268164,5.30
2026-01-27_15:20:15.296,515635,27309,220143,482998,268182,5.29
2026-01-27_15:20:16.346,515635,27279,220155,483011,268200,5.29
2026-01-27_15:20:17.393,515635,27302,220115,482971,268217,5.29
2026-01-27_15:20:18.442,515635,27326,220074,482930,268234,5.29
2026-01-27_15:20:19.487,515635,27340,220038,482894,268255,5.30
2026-01-27_15:20:20.531,515635,27348,220014,482870,268272,5.30
2026-01-27_15:20:21.581,515635,27324,220030,482886,268279,5.29
2026-01-27_15:20:22.629,515635,27334,220020,482876,268279,5.30
2026-01-27_15:20:23.679,515635,27319,220036,482892,268279,5.29
2026-01-27_15:20:24.727,515635,27333,220021,482877,268279,5.30
2026-01-27_15:20:25.779,515635,27396,219959,482815,268280,5.31
2026-01-27_15:20:26.828,515635,27482,219875,482728,268276,5.32
2026-01-27_15:20:27.875,515635,27507,219862,482715,268265,5.33
2026-01-27_15:20:28.925,515635,27530,219830,482687,268274,5.33
2026-01-27_15:20:29.971,515635,27540,219820,482673,268274,5.34
2026-01-27_15:20:31.023,515635,27551,219965,482818,268118,5.34
2026-01-27_15:20:32.071,515635,27548,219948,482804,268137,5.34
2026-01-27_15:20:33.120,515635,27587,219896,482749,268151,5.35
2026-01-27_15:20:34.166,515635,27595,219864,482718,268175,5.35
2026-01-27_15:20:35.213,515635,27499,219943,482799,268193,5.33
2026-01-27_15:20:36.261,515635,27499,219925,482780,268210,5.33
2026-01-27_15:20:37.310,515635,27526,219879,482736,268228,5.33
2026-01-27_15:20:38.360,515635,27510,219879,482735,268246,5.33
2026-01-27_15:20:39.407,515635,27544,219827,482684,268263,5.34
2026-01-27_15:20:40.457,515635,27549,219806,482662,268280,5.34
2026-01-27_15:20:41.506,515635,27550,219804,482660,268280,5.34
2026-01-27_15:20:42.557,515635,27551,219803,482659,268280,5.34
2026-01-27_15:20:43.608,515635,27554,219800,482656,268280,5.34
2026-01-27_15:20:44.654,515635,27547,219808,482664,268280,5.34
2026-01-27_15:20:45.704,515635,27524,219830,482686,268280,5.33
2026-01-27_15:20:46.755,515635,27490,219902,482758,268242,5.33
2026-01-27_15:20:47.803,515635,27147,220438,483294,268049,5.26
2026-01-27_15:20:48.849,515635,26825,220810,483666,267999,5.20
2026-01-27_15:20:49.900,515635,25844,221805,484662,267985,5.01
2026-01-27_15:20:50.947,515635,26185,221464,484320,267985,5.07
2026-01-27_15:20:51.997,515635,26560,221079,483935,267995,5.15
2026-01-27_15:20:53.045,515635,26905,220725,483581,268005,5.21
2026-01-27_15:20:54.095,515635,26919,220711,483567,268005,5.22
2026-01-27_15:20:55.146,515635,27145,220468,483324,268021,5.26
2026-01-27_15:20:56.197,515635,27361,220242,483098,268031,5.30
2026-01-27_15:20:57.249,515635,27410,220173,483029,268051,5.31
2026-01-27_15:20:58.295,515635,27448,220110,482966,268076,5.32
2026-01-27_15:20:59.340,515635,27491,220046,482902,268097,5.33
2026-01-27_15:21:00.386,515635,27471,220063,482919,268101,5.32
2026-01-27_15:21:01.432,515635,27452,220075,482932,268107,5.32
2026-01-27_15:21:02.481,515635,27447,220077,482933,268111,5.32
2026-01-27_15:21:03.528,515635,27455,220049,482905,268130,5.32
2026-01-27_15:21:04.575,515635,27479,220009,482865,268147,5.32
2026-01-27_15:21:05.620,515635,27487,219983,482839,268164,5.33
2026-01-27_15:21:06.670,515635,27474,219979,482835,268181,5.32
2026-01-27_15:21:07.720,515635,27474,219962,482818,268198,5.32
2026-01-27_15:21:08.769,515635,27453,219962,482818,268219,5.32
2026-01-27_15:21:09.821,515635,27450,219948,482804,268237,5.32
2026-01-27_15:21:10.865,515635,27426,219953,482809,268255,5.31
2026-01-27_15:21:11.909,515635,27426,219936,482792,268272,5.31
2026-01-27_15:21:12.960,515635,27412,219933,482789,268289,5.31
2026-01-27_15:21:14.006,515635,27435,219904,482760,268295,5.32
2026-01-27_15:21:15.060,515635,27446,219892,482749,268295,5.32
2026-01-27_15:21:16.111,515635,27383,219956,482812,268295,5.31
2026-01-27_15:21:17.157,515635,27354,219985,482841,268295,5.30
2026-01-27_15:21:18.210,515635,27312,220027,482883,268295,5.29
2026-01-27_15:21:19.263,515635,27332,220007,482864,268295,5.30
2026-01-27_15:21:20.316,515635,27345,220008,482864,268281,5.30
2026-01-27_15:21:21.366,515635,27337,220010,482866,268287,5.30
2026-01-27_15:21:22.416,515635,27354,219987,482843,268293,5.30
2026-01-27_15:21:23.468,515635,27350,220173,483030,268111,5.30
2026-01-27_15:21:24.516,515635,27420,220080,482936,268134,5.31
2026-01-27_15:21:25.562,515635,27445,220036,482892,268153,5.32
2026-01-27_15:21:26.610,515635,27426,220038,482894,268170,5.31
2026-01-27_15:21:27.660,515635,27404,220043,482899,268187,5.31
2026-01-27_15:21:28.710,515635,27381,220049,482905,268204,5.31
2026-01-27_15:21:29.757,515635,27388,220025,482882,268221,5.31
2026-01-27_15:21:30.804,515635,27389,220007,482864,268238,5.31
2026-01-27_15:21:31.851,515635,27398,219981,482838,268255,5.31
2026-01-27_15:21:32.897,515635,27381,219976,482833,268276,5.31
