timestamp,cpu_id,user_pct,system_pct,idle_pct,iowait_pct
2026-01-27_14:46:20.062,cpu39,.95,.47,98.56,0
2026-01-27_14:46:20.062,cpu40,.95,.47,98.56,0
2026-01-27_14:46:20.062,cpu41,1.18,.50,98.30,0
2026-01-27_14:46:20.062,cpu42,1.09,.48,98.42,0
2026-01-27_14:46:20.062,cpu43,.99,.46,98.53,0
2026-01-27_14:46:20.062,cpu44,.91,.45,98.62,0
2026-01-27_14:46:20.062,cpu45,.99,.45,98.54,0
2026-01-27_14:46:20.062,cpu46,.93,.45,98.60,0
2026-01-27_14:46:20.062,cpu47,.95,.44,98.60,0
2026-01-27_14:46:20.062,cpu48,2.71,.61,96.66,0
2026-01-27_14:46:20.062,cpu49,1.58,.54,97.86,0
2026-01-27_14:46:20.062,cpu50,1.37,.51,98.11,0
2026-01-27_14:46:20.062,cpu51,1.25,.49,98.24,0
2026-01-27_14:46:20.062,cpu52,1.19,.48,98.31,0
2026-01-27_14:46:20.062,cpu53,1.16,.47,98.35,0
2026-01-27_14:46:20.062,cpu54,1.18,.47,98.33,0
2026-01-27_14:46:20.062,cpu55,1.11,.46,98.41,0
2026-01-27_14:46:20.062,cpu56,1.10,.44,98.44,0
2026-01-27_14:46:20.062,cpu57,1.13,.46,98.40,0
2026-01-27_14:46:20.062,cpu58,1.09,.43,98.45,0
2026-01-27_14:46:20.062,cpu59,1.08,.45,98.46,0
2026-01-27_14:46:20.062,cpu60,1.09,.44,98.46,0
2026-01-27_14:46:20.062,cpu61,1.09,.45,98.44,0
2026-01-27_14:46:20.062,cpu62,1.10,.44,98.44,0
2026-01-27_14:46:20.062,cpu63,1.09,.44,98.46,0
2026-01-27_14:46:20.062,cpu64,1.19,.57,98.23,0
2026-01-27_14:46:20.062,cpu65,.97,.54,98.48,0
2026-01-27_14:46:20.062,cpu66,.88,.47,98.64,0
2026-01-27_14:46:20.062,cpu67,.90,.48,98.60,0
2026-01-27_14:46:20.062,cpu68,.81,.50,98.68,0
2026-01-27_14:46:20.062,cpu69,.82,.45,98.72,0
2026-01-27_14:46:20.062,cpu70,.80,.45,98.73,0
2026-01-27_14:46:20.062,cpu71,.79,.44,98.75,0
2026-01-27_14:46:20.062,cpu72,.79,.42,98.78,0
2026-01-27_14:46:20.062,cpu73,.82,.44,98.72,0
2026-01-27_14:46:20.062,cpu74,.77,.43,98.79,0
2026-01-27_14:46:20.062,cpu75,.78,.43,98.77,0
2026-01-27_14:46:20.062,cpu76,.78,.41,98.79,0
2026-01-27_14:46:20.062,cpu77,.78,.41,98.80,0
2026-01-27_14:46:20.062,cpu78,.77,.43,98.78,0
2026-01-27_14:46:20.062,cpu79,.81,.41,98.77,0
2026-01-27_14:46:20.062,cpu80,2.94,.45,96.60,0
2026-01-27_14:46:20.062,cpu81,1.62,.44,97.92,0
2026-01-27_14:46:20.062,cpu82,1.59,.44,97.95,0
2026-01-27_14:46:20.062,cpu83,1.32,.43,98.23,0
2026-01-27_14:46:20.062,cpu84,1.11,.44,98.44,0
2026-01-27_14:46:20.062,cpu85,1.17,.41,98.40,0
2026-01-27_14:46:20.062,cpu86,1.18,.41,98.40,0
2026-01-27_14:46:20.062,cpu87,1.28,.42,98.29,0
2026-01-27_14:46:20.062,cpu88,1.92,.42,97.65,0
2026-01-27_14:46:20.062,cpu89,1.57,.42,98.00,0
2026-01-27_14:46:20.062,cpu90,1.69,.44,97.85,0
2026-01-27_14:46:20.062,cpu91,1.36,.43,98.20,0
2026-01-27_14:46:20.062,cpu92,.92,.42,98.65,0
2026-01-27_14:46:20.062,cpu93,1.12,.45,98.41,0
2026-01-27_14:46:20.062,cpu94,1.03,.45,98.50,0
2026-01-27_14:46:20.062,cpu95,1.10,.42,98.47,0
2026-01-27_14:46:20.062,cpu96,1.11,.46,98.41,0
2026-01-27_14:46:20.062,cpu97,.98,.44,98.57,0
2026-01-27_14:46:20.062,cpu98,.86,.47,98.66,0
2026-01-27_14:46:20.062,cpu99,.87,.44,98.67,0
2026-01-27_14:46:20.062,cpu100,.87,.43,98.68,0
2026-01-27_14:46:20.062,cpu101,.83,.45,98.70,0
2026-01-27_14:46:20.062,cpu102,.85,.43,98.70,0
2026-01-27_14:46:20.062,cpu103,.84,.42,98.72,0
2026-01-27_14:46:20.062,cpu104,.83,.43,98.73,0
2026-01-27_14:46:20.062,cpu105,.85,.42,98.72,0
2026-01-27_14:46:20.062,cpu106,.80,.42,98.77,0
2026-01-27_14:46:20.062,cpu107,.84,.44,98.70,0
2026-01-27_14:46:20.062,cpu108,.84,.42,98.72,0
2026-01-27_14:46:20.062,cpu109,.89,.43,98.67,0
2026-01-27_14:46:20.062,cpu110,.84,.42,98.72,0
2026-01-27_14:46:20.062,cpu111,.83,.43,98.73,0
2026-01-27_14:46:20.062,cpu112,1.34,.44,98.20,0
2026-01-27_14:46:20.062,cpu113,1.11,.44,98.43,0
2026-01-27_14:46:20.062,cpu114,1.03,.44,98.51,0
2026-01-27_14:46:20.062,cpu115,1.02,.44,98.53,0
2026-01-27_14:46:20.062,cpu116,1.02,.43,98.53,0
2026-01-27_14:46:20.062,cpu117,.97,.43,98.58,0
2026-01-27_14:46:20.062,cpu118,1.02,.42,98.55,0
2026-01-27_14:46:20.062,cpu119,1.02,.42,98.55,0
2026-01-27_14:46:20.062,cpu120,1.01,.42,98.56,0
2026-01-27_14:46:20.062,cpu121,1.00,.45,98.54,0
2026-01-27_14:46:20.062,cpu122,.97,.42,98.59,0
2026-01-27_14:46:20.062,cpu123,.99,.43,98.57,0
2026-01-27_14:46:20.062,cpu124,1.02,.41,98.55,0
2026-01-27_14:46:20.062,cpu125,.99,.44,98.56,0
2026-01-27_14:46:20.062,cpu126,.97,.44,98.58,0
2026-01-27_14:46:20.062,cpu127,1.01,.44,98.53,0
2026-01-27_14:46:28.356,cpu,1.19,.46,98.33,0
2026-01-27_14:46:28.356,cpu0,2.80,1.53,95.65,0
2026-01-27_14:46:28.356,cpu1,1.28,.55,98.16,0
2026-01-27_14:46:28.356,cpu2,1.32,.54,98.13,0
2026-01-27_14:46:28.356,cpu3,1.23,.52,98.23,0
2026-01-27_14:46:28.356,cpu4,1.06,.53,98.40,0
2026-01-27_14:46:28.356,cpu5,1.11,.50,98.38,0
2026-01-27_14:46:28.356,cpu6,1.13,.47,98.39,0
2026-01-27_14:46:28.356,cpu7,1.06,.46,98.46,0
2026-01-27_14:46:28.356,cpu8,1.02,.45,98.51,0
2026-01-27_14:46:28.356,cpu9,.93,.44,98.61,0
2026-01-27_14:46:28.356,cpu10,.98,.45,98.55,0
2026-01-27_14:46:28.356,cpu11,.97,.44,98.58,0
2026-01-27_14:46:28.356,cpu12,.98,.43,98.57,0
2026-01-27_14:46:28.356,cpu13,1.00,.45,98.54,0
2026-01-27_14:46:28.356,cpu14,.99,.45,98.54,0
2026-01-27_14:46:28.356,cpu15,1.03,.44,98.52,0
2026-01-27_14:46:28.356,cpu16,4.42,.56,95.01,0
2026-01-27_14:46:28.356,cpu17,2.28,.53,97.17,0
2026-01-27_14:46:28.356,cpu18,2.07,.50,97.41,0
2026-01-27_14:46:28.356,cpu19,1.72,.49,97.78,0
2026-01-27_14:46:28.356,cpu20,1.59,.46,97.93,0
2026-01-27_14:46:28.356,cpu21,1.47,.46,98.06,0
2026-01-27_14:46:28.356,cpu22,1.36,.46,98.16,0
2026-01-27_14:46:28.356,cpu23,1.63,.46,97.89,0
2026-01-27_14:46:28.356,cpu24,2.24,.46,97.28,0
2026-01-27_14:46:28.356,cpu25,1.74,.45,97.80,0
2026-01-27_14:46:28.356,cpu26,1.86,.45,97.68,0
2026-01-27_14:46:28.356,cpu27,1.41,.44,98.13,0
2026-01-27_14:46:28.356,cpu28,1.05,.44,98.50,0
2026-01-27_14:46:28.356,cpu29,1.30,.43,98.25,0
2026-01-27_14:46:28.356,cpu30,1.17,.44,98.38,0
2026-01-27_14:46:28.356,cpu31,1.14,.43,98.41,0
2026-01-27_14:46:28.356,cpu32,1.98,.61,97.39,0
2026-01-27_14:46:28.356,cpu33,1.36,.52,98.11,0
2026-01-27_14:46:28.356,cpu34,1.06,.50,98.43,0
2026-01-27_14:46:28.356,cpu35,1.07,.49,98.42,0
2026-01-27_14:46:28.356,cpu36,1.02,.47,98.50,0
2026-01-27_14:46:28.356,cpu37,.98,.46,98.55,0
2026-01-27_14:46:28.356,cpu38,1.06,.47,98.46,0
2026-01-27_14:46:28.356,cpu39,.95,.47,98.56,0
2026-01-27_14:46:28.356,cpu40,.95,.47,98.56,0
2026-01-27_14:46:28.356,cpu41,1.18,.50,98.30,0
2026-01-27_14:46:28.356,cpu42,1.09,.48,98.42,0
2026-01-27_14:46:28.356,cpu43,.99,.46,98.53,0
2026-01-27_14:46:28.356,cpu44,.91,.45,98.62,0
2026-01-27_14:46:28.356,cpu45,.99,.45,98.54,0
2026-01-27_14:46:28.356,cpu46,.93,.45,98.60,0
2026-01-27_14:46:28.356,cpu47,.95,.44,98.60,0
2026-01-27_14:46:28.356,cpu48,2.71,.61,96.66,0
2026-01-27_14:46:28.356,cpu49,1.58,.54,97.86,0
2026-01-27_14:46:28.356,cpu50,1.37,.51,98.11,0
2026-01-27_14:46:28.356,cpu51,1.25,.49,98.24,0
2026-01-27_14:46:28.356,cpu52,1.19,.48,98.31,0
2026-01-27_14:46:28.356,cpu53,1.16,.47,98.35,0
2026-01-27_14:46:28.356,cpu54,1.18,.47,98.33,0
2026-01-27_14:46:28.356,cpu55,1.11,.46,98.41,0
2026-01-27_14:46:28.356,cpu56,1.10,.44,98.44,0
2026-01-27_14:46:28.356,cpu57,1.13,.46,98.40,0
2026-01-27_14:46:28.356,cpu58,1.09,.43,98.45,0
2026-01-27_14:46:28.356,cpu59,1.08,.45,98.46,0
2026-01-27_14:46:28.356,cpu60,1.09,.44,98.46,0
2026-01-27_14:46:28.356,cpu61,1.09,.45,98.44,0
2026-01-27_14:46:28.356,cpu62,1.10,.44,98.44,0
2026-01-27_14:46:28.356,cpu63,1.09,.44,98.46,0
2026-01-27_14:46:28.356,cpu64,1.19,.57,98.23,0
2026-01-27_14:46:28.356,cpu65,.97,.54,98.48,0
2026-01-27_14:46:28.356,cpu66,.88,.47,98.64,0
2026-01-27_14:46:28.356,cpu67,.90,.48,98.60,0
2026-01-27_14:46:28.356,cpu68,.81,.50,98.68,0
2026-01-27_14:46:28.356,cpu69,.82,.45,98.72,0
2026-01-27_14:46:28.356,cpu70,.80,.45,98.73,0
2026-01-27_14:46:28.356,cpu71,.79,.44,98.75,0
2026-01-27_14:46:28.356,cpu72,.79,.42,98.78,0
2026-01-27_14:46:28.356,cpu73,.82,.44,98.72,0
2026-01-27_14:46:28.356,cpu74,.77,.43,98.79,0
2026-01-27_14:46:28.356,cpu75,.78,.43,98.77,0
2026-01-27_14:46:28.356,cpu76,.78,.41,98.79,0
2026-01-27_14:46:28.356,cpu77,.78,.41,98.80,0
2026-01-27_14:46:28.356,cpu78,.77,.43,98.78,0
2026-01-27_14:46:28.356,cpu79,.81,.41,98.77,0
2026-01-27_14:46:28.356,cpu80,2.94,.45,96.60,0
2026-01-27_14:46:28.356,cpu81,1.62,.44,97.92,0
2026-01-27_14:46:28.356,cpu82,1.59,.44,97.95,0
2026-01-27_14:46:28.356,cpu83,1.32,.43,98.23,0
2026-01-27_14:46:28.356,cpu84,1.11,.44,98.44,0
2026-01-27_14:46:28.356,cpu85,1.17,.41,98.40,0
2026-01-27_14:46:28.356,cpu86,1.18,.41,98.40,0
2026-01-27_14:46:28.356,cpu87,1.28,.42,98.29,0
2026-01-27_14:46:28.356,cpu88,1.92,.42,97.65,0
2026-01-27_14:46:28.356,cpu89,1.57,.42,98.00,0
2026-01-27_14:46:28.356,cpu90,1.69,.44,97.85,0
2026-01-27_14:46:28.356,cpu91,1.36,.43,98.20,0
2026-01-27_14:46:28.356,cpu92,.92,.42,98.65,0
2026-01-27_14:46:28.356,cpu93,1.12,.45,98.41,0
2026-01-27_14:46:28.356,cpu94,1.03,.45,98.50,0
2026-01-27_14:46:28.356,cpu95,1.10,.42,98.47,0
2026-01-27_14:46:28.356,cpu96,1.11,.46,98.41,0
2026-01-27_14:46:28.356,cpu97,.98,.44,98.57,0
2026-01-27_14:46:28.356,cpu98,.86,.47,98.66,0
2026-01-27_14:46:28.356,cpu99,.87,.44,98.67,0
2026-01-27_14:46:28.356,cpu100,.87,.43,98.68,0
2026-01-27_14:46:28.356,cpu101,.83,.45,98.70,0
2026-01-27_14:46:28.356,cpu102,.85,.43,98.70,0
2026-01-27_14:46:28.356,cpu103,.84,.42,98.72,0
2026-01-27_14:46:28.356,cpu104,.83,.43,98.73,0
2026-01-27_14:46:28.356,cpu105,.85,.42,98.72,0
2026-01-27_14:46:28.356,cpu106,.80,.42,98.77,0
2026-01-27_14:46:28.356,cpu107,.84,.44,98.70,0
2026-01-27_14:46:28.356,cpu108,.84,.42,98.72,0
2026-01-27_14:46:28.356,cpu109,.89,.43,98.67,0
2026-01-27_14:46:28.356,cpu110,.84,.42,98.72,0
2026-01-27_14:46:28.356,cpu111,.83,.43,98.73,0
2026-01-27_14:46:28.356,cpu112,1.34,.44,98.20,0
2026-01-27_14:46:28.356,cpu113,1.11,.44,98.43,0
2026-01-27_14:46:28.356,cpu114,1.03,.44,98.51,0
2026-01-27_14:46:28.356,cpu115,1.02,.44,98.53,0
2026-01-27_14:46:28.356,cpu116,1.02,.43,98.53,0
2026-01-27_14:46:28.356,cpu117,.97,.43,98.58,0
2026-01-27_14:46:28.356,cpu118,1.02,.42,98.55,0
2026-01-27_14:46:28.356,cpu119,1.02,.42,98.55,0
2026-01-27_14:46:28.356,cpu120,1.01,.42,98.56,0
2026-01-27_14:46:28.356,cpu121,1.00,.45,98.54,0
2026-01-27_14:46:28.356,cpu122,.97,.42,98.59,0
2026-01-27_14:46:28.356,cpu123,.99,.43,98.57,0
2026-01-27_14:46:28.356,cpu124,1.02,.41,98.55,0
2026-01-27_14:46:28.356,cpu125,.99,.44,98.56,0
2026-01-27_14:46:28.356,cpu126,.97,.44,98.58,0
2026-01-27_14:46:28.356,cpu127,1.01,.44,98.53,0
2026-01-27_14:46:36.633,cpu,1.19,.46,98.33,0
2026-01-27_14:46:36.633,cpu0,2.80,1.53,95.65,0
2026-01-27_14:46:36.633,cpu1,1.28,.55,98.16,0
2026-01-27_14:46:36.633,cpu2,1.32,.54,98.13,0
2026-01-27_14:46:36.633,cpu3,1.23,.52,98.23,0
2026-01-27_14:46:36.633,cpu4,1.06,.53,98.40,0
2026-01-27_14:46:36.633,cpu5,1.11,.50,98.38,0
2026-01-27_14:46:36.633,cpu6,1.13,.47,98.39,0
2026-01-27_14:46:36.633,cpu7,1.06,.46,98.46,0
2026-01-27_14:46:36.633,cpu8,1.02,.45,98.51,0
2026-01-27_14:46:36.633,cpu9,.93,.44,98.61,0
2026-01-27_14:46:36.633,cpu10,.98,.45,98.55,0
2026-01-27_14:46:36.633,cpu11,.97,.44,98.58,0
2026-01-27_14:46:36.633,cpu12,.98,.43,98.57,0
2026-01-27_14:46:36.633,cpu13,1.00,.45,98.54,0
2026-01-27_14:46:36.633,cpu14,.99,.45,98.54,0
2026-01-27_14:46:36.633,cpu15,1.03,.44,98.52,0
2026-01-27_14:46:36.633,cpu16,4.42,.56,95.01,0
2026-01-27_14:46:36.633,cpu17,2.28,.53,97.17,0
2026-01-27_14:46:36.633,cpu18,2.07,.50,97.41,0
2026-01-27_14:46:36.633,cpu19,1.72,.49,97.78,0
2026-01-27_14:46:36.633,cpu20,1.59,.46,97.93,0
2026-01-27_14:46:36.633,cpu21,1.47,.46,98.06,0
2026-01-27_14:46:36.633,cpu22,1.36,.46,98.16,0
2026-01-27_14:46:36.633,cpu23,1.63,.46,97.89,0
2026-01-27_14:46:36.633,cpu24,2.24,.46,97.28,0
2026-01-27_14:46:36.633,cpu25,1.74,.45,97.80,0
2026-01-27_14:46:36.633,cpu26,1.86,.45,97.68,0
2026-01-27_14:46:36.633,cpu27,1.41,.44,98.13,0
2026-01-27_14:46:36.633,cpu28,1.05,.44,98.50,0
2026-01-27_14:46:36.633,cpu29,1.30,.43,98.25,0
2026-01-27_14:46:36.633,cpu30,1.17,.44,98.38,0
2026-01-27_14:46:36.633,cpu31,1.14,.43,98.41,0
2026-01-27_14:46:36.633,cpu32,1.98,.61,97.39,0
2026-01-27_14:46:36.633,cpu33,1.36,.52,98.11,0
2026-01-27_14:46:36.633,cpu34,1.06,.50,98.43,0
2026-01-27_14:46:36.633,cpu35,1.07,.49,98.42,0
2026-01-27_14:46:36.633,cpu36,1.02,.47,98.50,0
2026-01-27_14:46:36.633,cpu37,.98,.46,98.55,0
2026-01-27_14:46:36.633,cpu38,1.06,.47,98.46,0
2026-01-27_14:46:36.633,cpu39,.95,.47,98.56,0
2026-01-27_14:46:36.633,cpu40,.95,.47,98.56,0
2026-01-27_14:46:36.633,cpu41,1.18,.50,98.30,0
2026-01-27_14:46:36.633,cpu42,1.09,.48,98.42,0
2026-01-27_14:46:36.633,cpu43,.99,.46,98.53,0
2026-01-27_14:46:36.633,cpu44,.91,.45,98.62,0
2026-01-27_14:46:36.633,cpu45,.99,.45,98.54,0
2026-01-27_14:46:36.633,cpu46,.93,.45,98.60,0
2026-01-27_14:46:36.633,cpu47,.95,.44,98.60,0
2026-01-27_14:46:36.633,cpu48,2.71,.61,96.66,0
2026-01-27_14:46:36.633,cpu49,1.58,.54,97.86,0
2026-01-27_14:46:36.633,cpu50,1.37,.51,98.11,0
2026-01-27_14:46:36.633,cpu51,1.25,.49,98.24,0
2026-01-27_14:46:36.633,cpu52,1.19,.48,98.31,0
2026-01-27_14:46:36.633,cpu53,1.16,.47,98.35,0
2026-01-27_14:46:36.633,cpu54,1.18,.47,98.33,0
2026-01-27_14:46:36.633,cpu55,1.11,.46,98.41,0
2026-01-27_14:46:36.633,cpu56,1.10,.44,98.44,0
2026-01-27_14:46:36.633,cpu57,1.13,.46,98.40,0
2026-01-27_14:46:36.633,cpu58,1.09,.43,98.45,0
2026-01-27_14:46:36.633,cpu59,1.08,.45,98.46,0
2026-01-27_14:46:36.633,cpu60,1.09,.44,98.46,0
2026-01-27_14:46:36.633,cpu61,1.09,.45,98.44,0
2026-01-27_14:46:36.633,cpu62,1.10,.44,98.44,0
2026-01-27_14:46:36.633,cpu63,1.09,.44,98.46,0
2026-01-27_14:46:36.633,cpu64,1.19,.57,98.23,0
2026-01-27_14:46:36.633,cpu65,.97,.54,98.48,0
2026-01-27_14:46:36.633,cpu66,.88,.47,98.64,0
2026-01-27_14:46:36.633,cpu67,.90,.48,98.60,0
2026-01-27_14:46:36.633,cpu68,.81,.50,98.68,0
2026-01-27_14:46:36.633,cpu69,.82,.45,98.72,0
2026-01-27_14:46:36.633,cpu70,.80,.45,98.73,0
2026-01-27_14:46:36.633,cpu71,.79,.44,98.75,0
2026-01-27_14:46:36.633,cpu72,.79,.42,98.78,0
2026-01-27_14:46:36.633,cpu73,.82,.44,98.72,0
2026-01-27_14:46:36.633,cpu74,.77,.43,98.79,0
2026-01-27_14:46:36.633,cpu75,.78,.43,98.77,0
2026-01-27_14:46:36.633,cpu76,.78,.41,98.79,0
2026-01-27_14:46:36.633,cpu77,.78,.41,98.80,0
2026-01-27_14:46:36.633,cpu78,.77,.43,98.78,0
2026-01-27_14:46:36.633,cpu79,.81,.41,98.77,0
2026-01-27_14:46:36.633,cpu80,2.94,.45,96.60,0
2026-01-27_14:46:36.633,cpu81,1.62,.44,97.92,0
2026-01-27_14:46:36.633,cpu82,1.59,.44,97.95,0
2026-01-27_14:46:36.633,cpu83,1.32,.43,98.23,0
2026-01-27_14:46:36.633,cpu84,1.11,.44,98.44,0
2026-01-27_14:46:36.633,cpu85,1.17,.41,98.40,0
2026-01-27_14:46:36.633,cpu86,1.18,.41,98.40,0
2026-01-27_14:46:36.633,cpu87,1.28,.42,98.29,0
2026-01-27_14:46:36.633,cpu88,1.92,.42,97.65,0
2026-01-27_14:46:36.633,cpu89,1.57,.42,98.00,0
2026-01-27_14:46:36.633,cpu90,1.69,.44,97.85,0
2026-01-27_14:46:36.633,cpu91,1.36,.43,98.20,0
2026-01-27_14:46:36.633,cpu92,.92,.42,98.65,0
2026-01-27_14:46:36.633,cpu93,1.12,.45,98.41,0
2026-01-27_14:46:36.633,cpu94,1.03,.45,98.50,0
2026-01-27_14:46:36.633,cpu95,1.10,.42,98.47,0
2026-01-27_14:46:36.633,cpu96,1.11,.46,98.41,0
2026-01-27_14:46:36.633,cpu97,.98,.44,98.57,0
2026-01-27_14:46:36.633,cpu98,.86,.47,98.66,0
2026-01-27_14:46:36.633,cpu99,.87,.44,98.67,0
2026-01-27_14:46:36.633,cpu100,.87,.43,98.68,0
2026-01-27_14:46:36.633,cpu101,.83,.45,98.70,0
2026-01-27_14:46:36.633,cpu102,.85,.43,98.70,0
2026-01-27_14:46:36.633,cpu103,.84,.42,98.72,0
2026-01-27_14:46:36.633,cpu104,.83,.43,98.73,0
2026-01-27_14:46:36.633,cpu105,.85,.42,98.72,0
2026-01-27_14:46:36.633,cpu106,.80,.42,98.77,0
2026-01-27_14:46:36.633,cpu107,.84,.44,98.70,0
2026-01-27_14:46:36.633,cpu108,.84,.42,98.72,0
2026-01-27_14:46:36.633,cpu109,.89,.43,98.67,0
2026-01-27_14:46:36.633,cpu110,.84,.42,98.72,0
2026-01-27_14:46:36.633,cpu111,.83,.43,98.73,0
2026-01-27_14:46:36.633,cpu112,1.34,.44,98.20,0
2026-01-27_14:46:36.633,cpu113,1.11,.44,98.43,0
2026-01-27_14:46:36.633,cpu114,1.03,.44,98.51,0
2026-01-27_14:46:36.633,cpu115,1.02,.44,98.53,0
2026-01-27_14:46:36.633,cpu116,1.02,.43,98.53,0
2026-01-27_14:46:36.633,cpu117,.97,.43,98.58,0
2026-01-27_14:46:36.633,cpu118,1.02,.42,98.55,0
2026-01-27_14:46:36.633,cpu119,1.02,.42,98.55,0
2026-01-27_14:46:36.633,cpu120,1.01,.42,98.56,0
2026-01-27_14:46:36.633,cpu121,1.00,.45,98.54,0
2026-01-27_14:46:36.633,cpu122,.97,.42,98.59,0
2026-01-27_14:46:36.633,cpu123,.99,.43,98.57,0
2026-01-27_14:46:36.633,cpu124,1.02,.41,98.55,0
2026-01-27_14:46:36.633,cpu125,.99,.44,98.56,0
2026-01-27_14:46:36.633,cpu126,.97,.44,98.58,0
2026-01-27_14:46:36.633,cpu127,1.01,.44,98.53,0
2026-01-27_14:46:44.859,cpu,1.19,.46,98.33,0
2026-01-27_14:46:44.859,cpu0,2.80,1.53,95.65,0
2026-01-27_14:46:44.859,cpu1,1.28,.55,98.16,0
2026-01-27_14:46:44.859,cpu2,1.32,.54,98.13,0
2026-01-27_14:46:44.859,cpu3,1.23,.52,98.23,0
2026-01-27_14:46:44.859,cpu4,1.06,.53,98.40,0
2026-01-27_14:46:44.859,cpu5,1.11,.50,98.38,0
2026-01-27_14:46:44.859,cpu6,1.13,.47,98.39,0
2026-01-27_14:46:44.859,cpu7,1.06,.46,98.46,0
2026-01-27_14:46:44.859,cpu8,1.02,.45,98.51,0
2026-01-27_14:46:44.859,cpu9,.93,.44,98.61,0
2026-01-27_14:46:44.859,cpu10,.98,.45,98.55,0
2026-01-27_14:46:44.859,cpu11,.97,.44,98.58,0
2026-01-27_14:46:44.859,cpu12,.98,.43,98.57,0
2026-01-27_14:46:44.859,cpu13,1.00,.45,98.54,0
2026-01-27_14:46:44.859,cpu14,.99,.45,98.54,0
2026-01-27_14:46:44.859,cpu15,1.03,.44,98.52,0
2026-01-27_14:46:44.859,cpu16,4.42,.56,95.01,0
2026-01-27_14:46:44.859,cpu17,2.28,.53,97.17,0
2026-01-27_14:46:44.859,cpu18,2.07,.50,97.41,0
2026-01-27_14:46:44.859,cpu19,1.72,.49,97.78,0
2026-01-27_14:46:44.859,cpu20,1.59,.46,97.93,0
2026-01-27_14:46:44.859,cpu21,1.47,.46,98.06,0
2026-01-27_14:46:44.859,cpu22,1.36,.46,98.16,0
2026-01-27_14:46:44.859,cpu23,1.63,.46,97.89,0
2026-01-27_14:46:44.859,cpu24,2.24,.46,97.28,0
2026-01-27_14:46:44.859,cpu25,1.74,.45,97.80,0
2026-01-27_14:46:44.859,cpu26,1.86,.45,97.68,0
2026-01-27_14:46:44.859,cpu27,1.41,.44,98.13,0
2026-01-27_14:46:44.859,cpu28,1.05,.44,98.50,0
2026-01-27_14:46:44.859,cpu29,1.30,.43,98.25,0
2026-01-27_14:46:44.859,cpu30,1.17,.44,98.38,0
2026-01-27_14:46:44.859,cpu31,1.14,.43,98.41,0
2026-01-27_14:46:44.859,cpu32,1.98,.61,97.39,0
2026-01-27_14:46:44.859,cpu33,1.36,.52,98.11,0
2026-01-27_14:46:44.859,cpu34,1.06,.50,98.43,0
2026-01-27_14:46:44.859,cpu35,1.07,.49,98.42,0
2026-01-27_14:46:44.859,cpu36,1.02,.47,98.50,0
2026-01-27_14:46:44.859,cpu37,.98,.46,98.55,0
2026-01-27_14:46:44.859,cpu38,1.06,.47,98.46,0
2026-01-27_14:46:44.859,cpu39,.95,.47,98.56,0
2026-01-27_14:46:44.859,cpu40,.95,.47,98.56,0
2026-01-27_14:46:44.859,cpu41,1.18,.50,98.30,0
2026-01-27_14:46:44.859,cpu42,1.09,.48,98.42,0
2026-01-27_14:46:44.859,cpu43,.99,.46,98.53,0
2026-01-27_14:46:44.859,cpu44,.91,.45,98.62,0
2026-01-27_14:46:44.859,cpu45,.99,.45,98.54,0
2026-01-27_14:46:44.859,cpu46,.93,.45,98.60,0
2026-01-27_14:46:44.859,cpu47,.95,.44,98.60,0
2026-01-27_14:46:44.859,cpu48,2.71,.61,96.66,0
2026-01-27_14:46:44.859,cpu49,1.58,.54,97.86,0
2026-01-27_14:46:44.859,cpu50,1.37,.51,98.11,0
2026-01-27_14:46:44.859,cpu51,1.25,.49,98.24,0
2026-01-27_14:46:44.859,cpu52,1.19,.48,98.31,0
2026-01-27_14:46:44.859,cpu53,1.16,.47,98.35,0
2026-01-27_14:46:44.859,cpu54,1.18,.47,98.33,0
2026-01-27_14:46:44.859,cpu55,1.11,.46,98.41,0
2026-01-27_14:46:44.859,cpu56,1.10,.44,98.44,0
2026-01-27_14:46:44.859,cpu57,1.13,.46,98.40,0
2026-01-27_14:46:44.859,cpu58,1.09,.43,98.45,0
2026-01-27_14:46:44.859,cpu59,1.08,.45,98.46,0
2026-01-27_14:46:44.859,cpu60,1.09,.44,98.46,0
2026-01-27_14:46:44.859,cpu61,1.09,.45,98.44,0
2026-01-27_14:46:44.859,cpu62,1.10,.44,98.44,0
2026-01-27_14:46:44.859,cpu63,1.09,.44,98.46,0
2026-01-27_14:46:44.859,cpu64,1.19,.57,98.23,0
2026-01-27_14:46:44.859,cpu65,.97,.54,98.48,0
2026-01-27_14:46:44.859,cpu66,.88,.47,98.64,0
2026-01-27_14:46:44.859,cpu67,.90,.48,98.60,0
2026-01-27_14:46:44.859,cpu68,.81,.50,98.68,0
2026-01-27_14:46:44.859,cpu69,.82,.45,98.72,0
2026-01-27_14:46:44.859,cpu70,.80,.45,98.73,0
2026-01-27_14:46:44.859,cpu71,.79,.44,98.75,0
2026-01-27_14:46:44.859,cpu72,.79,.42,98.78,0
2026-01-27_14:46:44.859,cpu73,.82,.44,98.72,0
2026-01-27_14:46:44.859,cpu74,.77,.43,98.79,0
2026-01-27_14:46:44.859,cpu75,.78,.43,98.77,0
2026-01-27_14:46:44.859,cpu76,.78,.41,98.79,0
2026-01-27_14:46:44.859,cpu77,.78,.41,98.80,0
2026-01-27_14:46:44.859,cpu78,.77,.43,98.78,0
2026-01-27_14:46:44.859,cpu79,.81,.41,98.77,0
