timestamp,gpu_index,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz
2026-01-27_15:15:50.997,0, 0, 0, 7858, 95830, 90.71, 55, 1500, 2619
2026-01-27_15:15:50.997,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_15:15:52.065,0, 0, 0, 8014, 95830, 90.58, 55, 1500, 2619
2026-01-27_15:15:52.065,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_15:15:53.138,0, 0, 0, 7956, 95830, 90.62, 55, 1500, 2619
2026-01-27_15:15:53.138,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_15:15:54.213,0, 0, 0, 7966, 95830, 90.62, 54, 1500, 2619
2026-01-27_15:15:54.213,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:15:55.280,0, 2, 0, 7976, 95830, 90.47, 54, 1500, 2619
2026-01-27_15:15:55.280,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_15:15:56.365,0, 53, 0, 7994, 95830, 90.49, 54, 1500, 2619
2026-01-27_15:15:56.365,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_15:15:57.438,0, 53, 0, 8012, 95830, 90.47, 54, 1500, 2619
2026-01-27_15:15:57.438,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_15:15:58.509,0, 52, 0, 8024, 95830, 90.38, 54, 1500, 2619
2026-01-27_15:15:58.509,1, 0, 0, 88, 95830, 87.63, 45, 1500, 2619
2026-01-27_15:15:59.583,0, 69, 0, 8038, 95830, 90.38, 54, 1500, 2619
2026-01-27_15:15:59.583,1, 0, 0, 88, 95830, 87.54, 45, 1500, 2619
2026-01-27_15:16:00.668,0, 70, 0, 8058, 95830, 90.35, 54, 1500, 2619
2026-01-27_15:16:00.668,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:16:01.744,0, 0, 0, 8078, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:16:01.744,1, 0, 0, 88, 95830, 87.52, 45, 1500, 2619
2026-01-27_15:16:02.813,0, 88, 2, 8078, 95830, 129.96, 56, 1500, 2619
2026-01-27_15:16:02.813,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:16:03.884,0, 88, 2, 8078, 95830, 145.69, 56, 1500, 2619
2026-01-27_15:16:03.884,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_15:16:04.955,0, 88, 2, 8078, 95830, 146.44, 56, 1500, 2619
2026-01-27_15:16:04.955,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_15:16:06.028,0, 92, 2, 8078, 95830, 147.51, 56, 1500, 2619
2026-01-27_15:16:06.028,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:16:07.098,0, 88, 2, 8078, 95830, 146.13, 56, 1500, 2619
2026-01-27_15:16:07.098,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:16:08.167,0, 0, 0, 7706, 95830, 118.43, 55, 1500, 2619
2026-01-27_15:16:08.167,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:16:09.240,0, 0, 0, 7862, 95830, 90.64, 55, 1500, 2619
2026-01-27_15:16:09.240,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_15:16:10.313,0, 0, 0, 8018, 95830, 90.60, 55, 1500, 2619
2026-01-27_15:16:10.313,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_15:16:11.384,0, 0, 0, 7952, 95830, 90.60, 55, 1500, 2619
2026-01-27_15:16:11.384,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_15:16:12.462,0, 0, 0, 7964, 95830, 90.67, 55, 1500, 2619
2026-01-27_15:16:12.462,1, 0, 0, 88, 95830, 87.58, 45, 1500, 2619
2026-01-27_15:16:13.543,0, 60, 0, 7976, 95830, 90.45, 54, 1500, 2619
2026-01-27_15:16:13.543,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_15:16:14.630,0, 64, 0, 7998, 95830, 90.49, 54, 1500, 2619
2026-01-27_15:16:14.630,1, 0, 0, 88, 95830, 87.52, 45, 1500, 2619
2026-01-27_15:16:15.710,0, 51, 0, 8008, 95830, 90.45, 54, 1500, 2619
2026-01-27_15:16:15.710,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_15:16:16.790,0, 35, 0, 8024, 95830, 90.43, 54, 1500, 2619
2026-01-27_15:16:16.790,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_15:16:17.867,0, 30, 0, 8038, 95830, 90.38, 54, 1500, 2619
2026-01-27_15:16:17.867,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:16:18.951,0, 36, 0, 8058, 95830, 90.32, 54, 1500, 2619
2026-01-27_15:16:18.951,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_15:16:20.034,0, 39, 0, 8078, 95830, 90.32, 54, 1500, 2619
2026-01-27_15:16:20.034,1, 0, 0, 88, 95830, 87.63, 45, 1500, 2619
2026-01-27_15:16:21.103,0, 90, 2, 8078, 95830, 134.11, 56, 1500, 2619
2026-01-27_15:16:21.103,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_15:16:22.174,0, 88, 2, 8078, 95830, 145.92, 56, 1500, 2619
2026-01-27_15:16:22.174,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:16:23.245,0, 88, 2, 8078, 95830, 144.39, 56, 1500, 2619
2026-01-27_15:16:23.245,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:16:24.316,0, 87, 2, 8078, 95830, 146.39, 56, 1500, 2619
2026-01-27_15:16:24.316,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:16:25.387,0, 91, 2, 8078, 95830, 146.99, 56, 1500, 2619
2026-01-27_15:16:25.387,1, 0, 0, 88, 95830, 87.29, 45, 1500, 2619
2026-01-27_15:16:26.460,0, 0, 0, 7698, 95830, 119.21, 55, 1500, 2619
2026-01-27_15:16:26.460,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:16:27.535,0, 0, 0, 7854, 95830, 90.64, 55, 1500, 2619
2026-01-27_15:16:27.535,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:16:28.608,0, 0, 0, 8010, 95830, 90.67, 55, 1500, 2619
2026-01-27_15:16:28.608,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:16:29.682,0, 52, 0, 7956, 95830, 90.61, 55, 1500, 2619
2026-01-27_15:16:29.682,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:16:30.751,0, 34, 0, 7966, 95830, 90.59, 55, 1500, 2619
2026-01-27_15:16:30.751,1, 0, 0, 88, 95830, 87.58, 45, 1500, 2619
2026-01-27_15:16:31.821,0, 54, 0, 7976, 95830, 90.51, 54, 1500, 2619
2026-01-27_15:16:31.821,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_15:16:32.902,0, 58, 0, 7994, 95830, 90.50, 54, 1500, 2619
2026-01-27_15:16:32.902,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:16:33.975,0, 1, 0, 8012, 95830, 90.49, 54, 1500, 2619
2026-01-27_15:16:33.975,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_15:16:35.042,0, 0, 0, 8024, 95830, 90.37, 54, 1500, 2619
2026-01-27_15:16:35.042,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_15:16:36.113,0, 0, 0, 8038, 95830, 90.41, 54, 1500, 2619
2026-01-27_15:16:36.113,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_15:16:37.188,0, 64, 0, 8054, 95830, 90.41, 54, 1500, 2619
2026-01-27_15:16:37.188,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:16:38.277,0, 63, 0, 8078, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:16:38.277,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_15:16:39.356,0, 92, 2, 8078, 95830, 133.27, 56, 1500, 2619
2026-01-27_15:16:39.356,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:16:40.425,0, 91, 2, 8078, 95830, 146.55, 56, 1500, 2619
2026-01-27_15:16:40.425,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:16:41.494,0, 91, 2, 8078, 95830, 146.59, 56, 1500, 2619
2026-01-27_15:16:41.494,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:16:42.563,0, 89, 2, 8078, 95830, 146.41, 56, 1500, 2619
2026-01-27_15:16:42.563,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:16:43.633,0, 89, 2, 8078, 95830, 145.51, 56, 1500, 2619
2026-01-27_15:16:43.633,1, 0, 0, 88, 95830, 87.30, 45, 1500, 2619
2026-01-27_15:16:44.705,0, 0, 0, 7702, 95830, 121.17, 55, 1500, 2619
2026-01-27_15:16:44.705,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_15:16:45.776,0, 0, 0, 7858, 95830, 90.66, 55, 1500, 2619
2026-01-27_15:16:45.776,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_15:16:46.848,0, 0, 0, 8014, 95830, 90.58, 55, 1500, 2619
2026-01-27_15:16:46.848,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:16:47.926,0, 63, 0, 7956, 95830, 90.68, 55, 1500, 2619
2026-01-27_15:16:47.926,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:16:49.001,0, 11, 0, 7966, 95830, 90.64, 55, 1500, 2619
2026-01-27_15:16:49.001,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_15:16:50.070,0, 15, 0, 7976, 95830, 90.61, 55, 1500, 2619
2026-01-27_15:16:50.070,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:16:51.154,0, 52, 0, 7994, 95830, 90.52, 54, 1500, 2619
2026-01-27_15:16:51.154,1, 0, 0, 88, 95830, 87.58, 45, 1500, 2619
2026-01-27_15:16:52.225,0, 50, 0, 8012, 95830, 90.58, 54, 1500, 2619
2026-01-27_15:16:52.225,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_15:16:53.296,0, 44, 0, 8024, 95830, 90.43, 54, 1500, 2619
2026-01-27_15:16:53.296,1, 0, 0, 88, 95830, 87.66, 45, 1500, 2619
2026-01-27_15:16:54.373,0, 71, 0, 8038, 95830, 90.49, 54, 1500, 2619
2026-01-27_15:16:54.373,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_15:16:55.460,0, 69, 0, 8058, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:16:55.460,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:16:56.536,0, 69, 0, 8078, 95830, 90.35, 54, 1500, 2619
2026-01-27_15:16:56.536,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_15:16:57.608,0, 89, 2, 8078, 95830, 132.23, 56, 1500, 2619
2026-01-27_15:16:57.608,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_15:16:58.682,0, 87, 2, 8078, 95830, 144.91, 56, 1500, 2619
2026-01-27_15:16:58.682,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_15:16:59.755,0, 88, 2, 8078, 95830, 146.09, 56, 1500, 2619
2026-01-27_15:16:59.755,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_15:17:00.827,0, 88, 2, 8078, 95830, 146.97, 56, 1500, 2619
2026-01-27_15:17:00.827,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:17:01.898,0, 88, 2, 8078, 95830, 146.85, 56, 1500, 2619
2026-01-27_15:17:01.898,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:17:02.968,0, 0, 0, 7706, 95830, 117.56, 55, 1500, 2619
2026-01-27_15:17:02.968,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_15:17:04.045,0, 0, 0, 7866, 95830, 90.68, 55, 1500, 2619
2026-01-27_15:17:04.045,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_15:17:05.124,0, 0, 0, 8022, 95830, 90.70, 55, 1500, 2619
2026-01-27_15:17:05.124,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_15:17:06.201,0, 0, 0, 7954, 95830, 90.72, 55, 1500, 2619
2026-01-27_15:17:06.201,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_15:17:07.273,0, 0, 0, 7964, 95830, 90.64, 55, 1500, 2619
2026-01-27_15:17:07.273,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:17:08.358,0, 53, 0, 7980, 95830, 90.63, 55, 1500, 2619
2026-01-27_15:17:08.358,1, 0, 0, 88, 95830, 87.59, 45, 1500, 2619
2026-01-27_15:17:09.434,0, 53, 0, 7998, 95830, 90.52, 54, 1500, 2619
2026-01-27_15:17:09.434,1, 0, 0, 88, 95830, 87.60, 45, 1500, 2619
2026-01-27_15:17:10.504,0, 53, 0, 8008, 95830, 90.62, 54, 1500, 2619
2026-01-27_15:17:10.504,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:17:11.588,0, 32, 0, 8024, 95830, 90.51, 54, 1500, 2619
2026-01-27_15:17:11.588,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_15:17:12.662,0, 37, 0, 8038, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:17:12.662,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_15:17:13.760,0, 45, 0, 8058, 95830, 90.47, 54, 1500, 2619
2026-01-27_15:17:13.760,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_15:17:14.846,0, 53, 0, 8078, 95830, 90.34, 54, 1500, 2619
2026-01-27_15:17:14.846,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_15:17:15.917,0, 88, 2, 8078, 95830, 131.38, 56, 1500, 2619
2026-01-27_15:17:15.917,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_15:17:16.988,0, 87, 2, 8078, 95830, 145.44, 56, 1500, 2619
2026-01-27_15:17:16.988,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:17:18.059,0, 88, 2, 8078, 95830, 145.50, 56, 1500, 2619
2026-01-27_15:17:18.059,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:17:19.126,0, 89, 2, 8078, 95830, 146.60, 56, 1500, 2619
2026-01-27_15:17:19.126,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_15:17:20.198,0, 91, 2, 8078, 95830, 147.13, 56, 1500, 2619
2026-01-27_15:17:20.198,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_15:17:21.266,0, 0, 0, 3184, 95830, 119.44, 55, 1500, 2619
2026-01-27_15:17:21.266,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_15:17:22.378,0, 0, 0, 2304, 95830, 92.57, 55, 1500, 2619
2026-01-27_15:17:22.378,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_15:17:23.446,0, 2, 0, 1354, 95830, 92.39, 55, 1500, 2619
2026-01-27_15:17:23.446,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_15:17:24.509,0, 0, 0, 680, 95830, 92.40, 55, 1500, 2619
2026-01-27_15:17:24.509,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_15:17:25.569,0, 0, 0, 698, 95830, 92.84, 55, 1500, 2619
2026-01-27_15:17:25.569,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_15:17:26.644,0, 0, 0, 1219, 95830, 92.78, 55, 1500, 2619
2026-01-27_15:17:26.644,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_15:17:27.784,0, 0, 0, 1482, 95830, 92.60, 55, 1500, 2619
2026-01-27_15:17:27.784,1, 0, 0, 88, 95830, 87.54, 45, 1500, 2619
2026-01-27_15:17:28.926,0, 0, 0, 1770, 95830, 92.30, 55, 1500, 2619
2026-01-27_15:17:28.926,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:17:29.994,0, 1, 0, 2438, 95830, 90.44, 54, 1500, 2619
2026-01-27_15:17:29.994,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:17:31.061,0, 0, 0, 7012, 95830, 90.19, 54, 1500, 2619
2026-01-27_15:17:31.061,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_15:17:32.132,0, 0, 0, 7460, 95830, 90.29, 54, 1500, 2619
2026-01-27_15:17:32.132,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_15:17:33.202,0, 0, 0, 7906, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:17:33.202,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_15:17:34.276,0, 0, 0, 8062, 95830, 90.23, 54, 1500, 2619
2026-01-27_15:17:34.276,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_15:17:35.353,0, 0, 0, 8222, 95830, 90.18, 54, 1500, 2619
2026-01-27_15:17:35.353,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:17:36.431,0, 0, 0, 8366, 95830, 90.20, 54, 1500, 2619
2026-01-27_15:17:36.431,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:17:37.499,0, 0, 0, 8376, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:17:37.499,1, 0, 0, 88, 95830, 87.63, 45, 1500, 2619
2026-01-27_15:17:38.574,0, 59, 0, 8386, 95830, 90.34, 54, 1500, 2619
2026-01-27_15:17:38.574,1, 0, 0, 88, 95830, 87.52, 45, 1500, 2619
2026-01-27_15:17:39.653,0, 62, 0, 8398, 95830, 90.23, 54, 1500, 2619
2026-01-27_15:17:39.653,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_15:17:40.741,0, 65, 0, 8416, 95830, 90.17, 54, 1500, 2619
2026-01-27_15:17:40.741,1, 0, 0, 88, 95830, 87.52, 45, 1500, 2619
2026-01-27_15:17:41.817,0, 0, 0, 8436, 95830, 90.23, 54, 1500, 2619
2026-01-27_15:17:41.817,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:17:42.890,0, 0, 0, 8446, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:17:42.890,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_15:17:43.967,0, 0, 0, 8462, 95830, 90.17, 54, 1500, 2619
2026-01-27_15:17:43.967,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:17:45.039,0, 66, 0, 8476, 95830, 90.26, 54, 1500, 2619
2026-01-27_15:17:45.039,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_15:17:46.121,0, 65, 0, 8496, 95830, 90.15, 54, 1500, 2619
2026-01-27_15:17:46.121,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:17:47.197,0, 88, 2, 8500, 95830, 129.54, 55, 1500, 2619
2026-01-27_15:17:47.197,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:17:48.268,0, 89, 2, 8500, 95830, 146.80, 56, 1500, 2619
2026-01-27_15:17:48.268,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_15:17:49.339,0, 83, 2, 8500, 95830, 147.59, 56, 1500, 2619
2026-01-27_15:17:49.339,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:17:50.410,0, 88, 2, 8500, 95830, 147.77, 56, 1500, 2619
2026-01-27_15:17:50.410,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_15:17:51.481,0, 88, 2, 8500, 95830, 144.96, 56, 1500, 2619
2026-01-27_15:17:51.481,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_15:17:52.552,0, 54, 2, 8048, 95830, 139.94, 55, 1500, 2619
2026-01-27_15:17:52.552,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_15:17:53.622,0, 0, 0, 8208, 95830, 90.51, 55, 1500, 2619
2026-01-27_15:17:53.622,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_15:17:54.694,0, 0, 0, 8364, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:17:54.694,1, 0, 0, 88, 95830, 87.59, 45, 1500, 2619
2026-01-27_15:17:55.768,0, 0, 0, 8362, 95830, 90.33, 54, 1500, 2619
2026-01-27_15:17:55.768,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_15:17:56.840,0, 50, 0, 8374, 95830, 90.46, 54, 1500, 2619
2026-01-27_15:17:56.840,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:17:57.915,0, 52, 0, 8390, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:17:57.915,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_15:17:58.986,0, 69, 0, 8398, 95830, 90.33, 54, 1500, 2619
2026-01-27_15:17:58.986,1, 0, 0, 88, 95830, 87.41, 45, 1500, 2619
2026-01-27_15:18:00.068,0, 69, 0, 8412, 95830, 90.35, 54, 1500, 2619
2026-01-27_15:18:00.068,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_15:18:01.148,0, 63, 0, 8426, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:18:01.148,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:18:02.228,0, 0, 0, 8450, 95830, 90.22, 54, 1500, 2619
2026-01-27_15:18:02.228,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_15:18:03.307,0, 0, 0, 8462, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:18:03.307,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:18:04.388,0, 64, 0, 8478, 95830, 90.20, 54, 1500, 2619
2026-01-27_15:18:04.388,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_15:18:05.460,0, 65, 0, 8492, 95830, 90.21, 54, 1500, 2619
2026-01-27_15:18:05.460,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_15:18:06.545,0, 89, 2, 8500, 95830, 124.06, 55, 1500, 2619
2026-01-27_15:18:06.545,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_15:18:07.617,0, 89, 2, 8500, 95830, 147.34, 56, 1500, 2619
2026-01-27_15:18:07.617,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_15:18:08.689,0, 88, 2, 8500, 95830, 147.62, 56, 1500, 2619
2026-01-27_15:18:08.689,1, 0, 0, 88, 95830, 87.29, 45, 1500, 2619
2026-01-27_15:18:09.759,0, 87, 2, 8500, 95830, 147.46, 56, 1500, 2619
2026-01-27_15:18:09.759,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_15:18:10.829,0, 88, 2, 8500, 95830, 146.43, 56, 1500, 2619
2026-01-27_15:18:10.829,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_15:18:11.900,0, 23, 1, 8044, 95830, 137.35, 55, 1500, 2619
2026-01-27_15:18:11.900,1, 0, 0, 88, 95830, 87.31, 45, 1500, 2619
2026-01-27_15:18:12.972,0, 0, 0, 8204, 95830, 90.58, 55, 1500, 2619
2026-01-27_15:18:12.972,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_15:18:14.043,0, 0, 0, 8360, 95830, 90.60, 55, 1500, 2619
2026-01-27_15:18:14.043,1, 0, 0, 88, 95830, 87.60, 45, 1500, 2619
2026-01-27_15:18:15.115,0, 0, 0, 8362, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:18:15.115,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_15:18:16.185,0, 27, 0, 8370, 95830, 90.53, 54, 1500, 2619
2026-01-27_15:18:16.185,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_15:18:17.267,0, 25, 0, 8390, 95830, 90.48, 54, 1500, 2619
2026-01-27_15:18:17.267,1, 0, 0, 88, 95830, 87.71, 45, 1500, 2619
2026-01-27_15:18:18.343,0, 3, 0, 8400, 95830, 90.41, 54, 1500, 2619
2026-01-27_15:18:18.343,1, 0, 0, 88, 95830, 87.54, 45, 1500, 2619
2026-01-27_15:18:19.420,0, 65, 0, 8412, 95830, 90.34, 54, 1500, 2619
2026-01-27_15:18:19.420,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:18:20.505,0, 64, 0, 8430, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:18:20.505,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_15:18:21.582,0, 2, 0, 8450, 95830, 90.29, 54, 1500, 2619
2026-01-27_15:18:21.582,1, 0, 0, 88, 95830, 87.54, 45, 1500, 2619
2026-01-27_15:18:22.652,0, 0, 0, 8462, 95830, 90.37, 54, 1500, 2619
2026-01-27_15:18:22.652,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:18:23.737,0, 0, 0, 8478, 95830, 90.27, 54, 1500, 2619
2026-01-27_15:18:23.737,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_15:18:24.812,0, 52, 0, 8492, 95830, 90.21, 54, 1500, 2619
2026-01-27_15:18:24.812,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_15:18:25.898,0, 87, 2, 8500, 95830, 126.88, 55, 1500, 2619
2026-01-27_15:18:25.898,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_15:18:26.969,0, 88, 2, 8500, 95830, 147.42, 56, 1500, 2619
2026-01-27_15:18:26.969,1, 0, 0, 88, 95830, 87.30, 45, 1500, 2619
2026-01-27_15:18:28.041,0, 87, 2, 8500, 95830, 147.07, 56, 1500, 2619
2026-01-27_15:18:28.041,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_15:18:29.111,0, 88, 2, 8500, 95830, 147.63, 56, 1500, 2619
2026-01-27_15:18:29.111,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_15:18:30.182,0, 88, 2, 8500, 95830, 146.43, 56, 1500, 2619
2026-01-27_15:18:30.182,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_15:18:31.251,0, 1, 0, 8044, 95830, 140.48, 55, 1500, 2619
